filename,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9
000634.mp3,0.3378031,-0.8170281,2.5240119,1.3609413,1.2212324,-0.0011551564,0.1527389,-0.5183368,-0.42512575,-0.11428426
000635.mp3,0.34227234,-0.52247125,-0.15845533,1.2292639,0.9309556,-0.39976633,-0.023602368,-0.14253537,-0.5979682,-0.10535908
000637.mp3,3.6881328,1.0817196,0.7954761,-1.1711161,-0.56111056,0.27764702,0.21201879,1.244085,1.1665993,-0.9145259
000638.mp3,4.5759068,2.048913,1.3027582,-1.5042592,-1.3072917,0.38885593,1.0821623,0.8191956,0.14554897,0.51557064
000639.mp3,1.7770457,0.19837599,0.9790398,-0.6245855,1.5979148,1.6822801,-0.3807458,-0.7253743,-0.35830826,0.39746308
000640.mp3,1.2797025,1.5611458,-2.8672674,1.5899392,2.2034113,0.016816711,-1.5422473,0.007831796,1.1107582,-0.30739674
000641.mp3,-2.7123654,-0.77348995,1.2806382,1.2423568,0.51520514,1.1830959,0.6242527,-0.13858016,0.16371457,0.89374954
000642.mp3,0.30394226,0.39801815,-1.0015482,-0.46136728,0.05253524,0.3285336,-0.48618355,-0.5683368,0.3363456,0.06585773
000643.mp3,-0.2630226,-0.18520516,-0.2590241,-2.0204809,-0.20354109,0.25404862,0.23998322,0.00011082451,1.8134995,0.6436441
000644.mp3,-1.3012674,-0.20737174,-0.8139336,1.0940974,0.20183212,-0.181941,-0.32912093,0.2710366,0.6828091,-0.0038893297
000645.mp3,-0.59877235,0.12146927,0.045609016,-0.1820468,-0.97296864,-0.32163215,0.1791913,-0.8840384,-0.12807487,0.16715522
000646.mp3,0.71805346,-0.35920423,-0.05909831,0.30500603,0.17645653,-0.6048195,0.5971337,0.9176476,-0.15084505,0.5453922
000647.mp3,-1.5705287,-0.26656038,0.34495804,0.020240843,-0.23015697,-0.113990635,-0.46839425,0.05911262,0.27724156,-0.44659242
000648.mp3,-1.9461162,-1.0464923,0.3678374,0.6175147,-1.0833296,0.2109494,0.1252839,-0.63266397,0.06713989,0.18673104
000649.mp3,-2.7658615,-0.2927966,0.4041537,0.15480246,-0.89921546,-0.12741043,0.4299018,-0.34870613,0.3854756,-0.30643898
000650.mp3,-3.2931864,-0.122262545,1.8647763,-0.18789981,0.0024706777,-0.34737813,-0.104571044,-0.45578066,0.22969368,0.60090977
000651.mp3,-1.473014,-1.3637451,1.2253617,-0.19283772,0.14690703,-0.45313004,0.27253357,-0.3501119,0.41478935,0.0726161
000652.mp3,-2.4386818,-2.0309072,1.7600956,-0.6628694,-0.37077808,-0.97161275,-0.01726259,0.29571384,0.3656521,-0.66635877
000653.mp3,-2.4176536,-0.84395015,0.15422146,0.3023684,-0.18425015,-0.09790671,0.29514936,0.20644276,0.26374325,-0.7952288
000654.mp3,-4.2421875,-0.88633895,-2.4682148,-0.37857455,-0.43233386,0.018233176,-0.34321773,-0.4795373,0.38307753,0.23762411
000655.mp3,-0.52769864,-0.7521722,-0.08129081,0.007949548,0.60431343,0.3848617,0.066064164,0.5066796,-0.03450822,-0.01367094
000656.mp3,-0.13166599,-0.6811764,-0.2712874,-0.20828588,0.30140916,0.01807676,0.24476865,0.93492764,-0.9557958,0.06038559
000657.mp3,-2.6413293,-0.29203728,0.40263385,0.23892584,-0.66106594,-0.44083828,-0.64335835,-1.0439503,-0.9492499,1.1267878
000658.mp3,0.42380258,0.10131431,0.024366714,1.3294203,-1.0488452,-0.45798063,1.1513343,0.23900992,0.5100345,1.3695416
000659.mp3,2.3072383,1.6256156,0.422654,0.38453478,-0.44433832,0.10630248,-0.7932465,0.35430196,-0.026525652,-0.43564048
000660.mp3,-0.34073704,0.14615929,0.038508117,-0.2796938,-0.15875745,-0.11964463,-0.66286236,-0.093260854,0.10378492,0.2998435
000661.mp3,-1.6095183,1.0311705,0.528004,-0.26246265,0.590053,0.21485844,0.4020406,0.12704737,-0.33481148,-0.09769479
000662.mp3,-0.3731903,1.3410345,-0.4046634,-0.87298715,-0.18475261,0.0664714,-0.3987966,0.21854727,0.26552978,0.04158667
000663.mp3,0.7084532,1.7295599,1.3396086,-0.2966832,-0.5689957,0.36884943,-0.8774575,-0.06252669,0.70424706,0.5514173
000664.mp3,-0.48531288,1.0410545,0.21824165,0.28434214,0.07479339,-0.22874205,-0.3652226,0.65946966,-0.51856166,0.73481464
000665.mp3,0.8837411,-0.92553586,-1.5168087,-0.35254335,0.5482395,-0.45135227,0.8071248,1.9325227,1.1245222,-0.7779282
000666.mp3,-2.6911871,-1.800031,-1.8056599,1.5017787,-0.99216264,-0.89626217,-0.1333749,3.0758054,0.5603916,-0.61281925
000667.mp3,-1.8699437,-2.5669763,-1.1407593,1.178368,-1.8114035,-0.08830147,-1.1403593,3.210952,0.44107434,-0.8565658
000668.mp3,-1.4111096,-0.69741577,0.09337799,-0.9235992,0.261143,-0.07018736,0.16048497,0.35084036,-0.6740906,0.3565258
000669.mp3,-0.89708185,-0.5400044,0.14274077,-0.85298467,0.18951476,-0.067789234,0.19667442,0.43255374,-0.744107,0.38742977
000670.mp3,-0.94560677,0.29748285,-0.89119554,-1.2285858,0.67048347,-0.37073103,-0.6424252,0.43860102,-0.9120949,0.02762455
000671.mp3,-0.53219646,0.41223314,-0.85998046,-1.3319256,0.63317484,-0.39549014,-0.61116046,0.31202462,-0.8738405,-0.014261834
000672.mp3,0.38389263,0.3278877,-0.77818596,-1.0689421,0.57456845,-0.23062094,-0.5419644,0.53496706,-0.2602734,-0.037476517
000673.mp3,0.30473134,0.30751887,-0.7933738,-1.1206406,0.56944615,-0.22013612,-0.5755315,0.5003323,-0.2775474,-0.030468795
000674.mp3,-0.09214868,-0.1593421,-0.10620264,-1.146079,0.17176805,-0.3078992,-0.36968178,-0.3414302,0.4458973,-0.55156016
000675.mp3,0.12362711,-0.13344756,-0.08872006,-1.1059239,0.14315042,-0.33969793,-0.35279682,-0.2981594,0.43776625,-0.5580449
000676.mp3,1.085541,0.51660717,-0.7737446,-1.4951652,0.6641711,-1.2477646,0.051934104,1.1549233,-0.7840598,0.46277282
000677.mp3,0.84644485,0.4891282,-0.8323392,-1.5927517,0.7274867,-1.265685,0.07652656,1.1697557,-0.8110009,0.5072889
000678.mp3,0.24649553,0.017902335,-0.22162828,-0.55293065,0.46217334,-0.23537765,-0.56946456,0.672687,-0.60269684,-0.2734171
000679.mp3,-0.012746448,-0.015394763,-0.2187358,-0.5898603,0.46085057,-0.19579026,-0.5687584,0.64593744,-0.57993215,-0.25266185
000680.mp3,2.14516,1.6748891,-1.6542711,-1.0625738,0.12815559,0.18748721,0.11154115,-0.13851514,-0.031852864,0.28376383
000681.mp3,2.1458595,1.6793925,-1.6301029,-1.0608097,0.10462845,0.1876464,0.09797186,-0.14841524,-0.046710167,0.2762961
000682.mp3,0.20502695,-0.8700042,-0.41070184,-0.24252594,0.4827398,-0.062707275,-1.1752278,1.0035583,-0.63397205,0.337192
000683.mp3,0.4058905,-0.9007755,-0.67480564,-0.2660309,0.73238105,-0.11565921,-1.4025431,0.98883545,-0.5213632,0.33957645
000684.mp3,0.5086624,0.5263984,-0.8921045,-0.8015577,-0.05237889,-0.19636482,-0.5710016,0.7535915,-0.2022701,-0.47154188
000685.mp3,0.57178384,0.5459531,-0.8181392,-0.76781243,-0.069140926,-0.1705649,-0.5890466,0.8137176,-0.19764651,-0.49317473
000686.mp3,-1.6102685,-0.28306264,-0.5198512,-0.8155114,-0.27784756,-0.5910663,-0.91248536,-0.20940588,-0.13756666,-0.6696846
000687.mp3,-1.5250612,-0.2816399,-0.5356663,-0.8410955,-0.26150414,-0.7466956,-0.94661266,-0.15754284,-0.18553153,-0.6105904
000688.mp3,1.8324602,1.7135022,-1.9795947,-0.26626465,0.7319887,0.24713296,-0.23481072,0.72905016,-0.7165908,0.45381087
000689.mp3,1.8902743,1.6889423,-1.9550033,-0.26041424,0.7664413,0.23320588,-0.29379097,0.7624759,-0.7251371,0.46509522
000690.mp3,3.107349,-1.211791,-1.1838366,1.7728363,0.13718145,-1.0654101,0.5933293,-0.8480976,0.6724538,-0.51494116
000691.mp3,0.6786159,-0.5032629,-0.57515335,0.60828525,0.4993989,-0.26508424,1.340199,0.3352388,0.57508594,0.6082008
000692.mp3,1.9707329,-1.3508368,-0.021439148,1.3382007,1.599591,0.57648176,-1.0753266,-0.3991142,-0.13567576,-0.124203265
000693.mp3,0.78104275,-0.66125935,-0.5196557,0.5337865,-0.8044463,-0.16904043,0.4051696,-0.21310858,-0.3249715,-0.77766526
000694.mp3,1.1567116,-0.5503488,0.7124342,-1.4632775,0.7628597,-0.039006617,-0.64858454,-0.059854355,-0.12659365,-0.13128762
000695.mp3,2.6957097,-0.7747147,1.6431593,-0.45792598,-1.2753345,-0.11657311,0.37108767,-0.69595057,-0.07263066,-0.17444423
000696.mp3,-0.76013017,-1.1506796,-0.8937368,-1.517569,-0.15042134,0.51503175,0.0064509795,-1.0092567,-0.6903139,-0.73558474
000697.mp3,-1.4881545,-1.2592784,0.005575969,-0.82581973,-0.42394912,0.5939416,-0.53799087,-0.44190872,-0.45331758,-0.32088393
000698.mp3,-1.7870426,-1.1667455,-0.66485095,-1.1537894,0.0044322032,0.6486525,0.09364536,-0.5039161,-0.43417513,-0.52430433
000699.mp3,-1.2277261,-1.5563041,-0.79522294,-1.4391764,-0.42352208,0.81604695,-0.24073912,-1.0602049,-0.22909382,-0.5480771
000700.mp3,-1.8843033,-1.8581871,0.26094785,-1.2876853,-0.56319267,0.69048595,0.25777194,-0.57740426,-0.32825312,-0.15397324
000701.mp3,-0.45320985,-0.9258833,-0.88769525,-0.21403019,0.5704045,0.24409835,0.44383064,-0.2589115,-0.059231024,-0.40489396
000702.mp3,-2.133171,-1.2325834,1.6513178,0.3833688,1.0807581,0.6765394,0.49327332,-0.35381854,0.73481905,0.05557092
000703.mp3,-0.78134674,-0.029491952,-1.1830015,-0.48144358,0.35386097,0.6572627,1.2713971,0.15056117,-0.5237255,-0.8894536
000704.mp3,2.1445637,-0.61156017,-0.004499167,-1.0520787,0.9645995,0.39902055,0.09278476,-0.8111195,0.09386727,-0.13421808
000705.mp3,2.6063313,-1.0178651,0.26482046,-1.2996053,0.40145114,-0.1741608,0.25102866,-0.16580257,0.012318688,-0.56514096
000706.mp3,1.742646,-1.1794825,0.2188821,-1.4136978,0.67390174,0.86970776,-0.6161408,0.7524237,0.99378,-0.6949379
000707.mp3,1.9489928,-0.80988127,-2.141375,1.3517923,0.36485365,-0.7951222,-0.9660364,-1.5298277,0.63172626,0.24124674
000708.mp3,1.6270093,-0.010379422,-0.338754,-0.40587965,0.25469503,-0.653028,-1.2877103,-0.81741196,0.15076822,-0.23439586
000709.mp3,1.0537596,-0.60818714,1.414229,-0.75925237,0.3614757,0.6240294,-1.0212716,0.36378744,0.361041,-0.848242
000711.mp3,0.6515594,-1.544166,-0.6311056,1.247925,0.044028644,0.11211374,-1.0637034,-1.5587835,1.2142769,-0.8855028
000712.mp3,0.7911375,-1.6213521,-0.38975868,0.80237055,0.15889004,-0.1559025,-1.1135359,-1.5625874,0.58497995,-0.23115312
000713.mp3,0.7402801,-1.7558908,-0.12563956,0.73727363,0.12913904,-0.013343197,-1.131964,-1.4491987,0.8072102,-0.3426183
000714.mp3,0.883959,1.48226,0.22658147,1.4924988,-0.82735944,1.6968628,-0.86462504,-2.2220721,0.39172202,-0.85877657
000715.mp3,-4.107901,1.6119807,0.05088422,-0.16858684,1.3917524,1.9208062,1.1179446,0.8381555,0.46007758,-1.1348623
000716.mp3,-2.9240603,-0.004546036,-0.21261738,1.7529033,-1.3122237,-2.8586087,-0.40246344,-0.8618374,-0.6689174,-0.2987238
000717.mp3,0.06768719,0.3983912,-2.111979,2.1065762,0.005234008,2.4563959,-0.6405037,-0.83974886,1.1979157,-1.1049359
000718.mp3,-4.415893,-1.7742484,0.08975092,-1.6853173,0.035634663,-0.082672685,-0.9387173,-0.8511375,0.9825923,-0.64198357
000719.mp3,1.5651071,-0.67854893,0.06968771,0.2615418,0.42548072,1.135326,0.5977194,0.42125714,0.1653273,-0.5168832
000720.mp3,3.2122629,-1.3666779,-1.0718268,1.8134227,-1.1660258,-0.34388852,-0.29001865,0.022574276,0.6312583,-0.20794237
000721.mp3,1.1697546,-0.4418385,-0.25863972,-0.1442644,-0.13874571,1.2133567,0.6027428,0.6934445,0.025626497,-1.0546558
000722.mp3,0.20609283,-0.3736762,0.42521393,-0.6363696,0.7083735,0.23533957,-0.34034285,-0.50076675,-0.23615947,-0.7344099
000723.mp3,-0.9179124,0.86688834,-0.47486705,0.3844767,-1.8374689,-0.8645407,0.19027987,0.4205761,-0.09844703,0.5238603
000725.mp3,-4.4488053,0.92783916,1.2280045,-0.8667441,-0.42123052,0.6553746,0.74085546,0.817395,0.5090816,0.3036233
000726.mp3,-2.7372916,-1.002935,-0.2120385,-0.8134818,-0.23246397,0.24387975,0.29611152,1.5471572,0.7525703,-0.6765628
000727.mp3,-2.238869,-1.3710673,-0.3955484,-1.6572378,-0.7010395,-0.72622716,-0.7183831,0.5442108,1.3216273,-0.9477187
000728.mp3,-0.92178255,-0.3190368,0.6202922,-1.3370082,-0.21954535,-0.6604404,0.45144767,-0.26237425,0.5442377,-0.39951405
000729.mp3,-1.6397277,-0.6056147,-0.8378599,-0.25873584,-0.70812804,0.10130751,-0.3255745,0.7635792,0.27563253,0.0034205075
000730.mp3,-2.599965,-1.1603264,-0.8132942,-1.7760496,-0.6208081,-0.81027555,-0.7643805,0.51522166,0.7052973,-0.6999451
000731.mp3,-3.1335247,-1.1518145,-0.7191314,-1.1349379,-0.24091324,-0.55540645,-0.45057225,0.0024134472,0.6439535,0.07169345
000734.mp3,1.5892421,-1.1825278,0.35354498,0.9017899,-0.8740033,-0.44454825,1.1892508,0.607778,-0.49069238,0.486352
000735.mp3,0.0088253645,-0.28708652,0.7673508,-1.2287093,-0.17296635,0.008854098,-0.19257425,-0.5390465,0.5860152,-0.33582172
000736.mp3,1.8485295,-0.50913465,0.28832614,0.6503178,1.0041134,-0.72486436,-0.3340635,-0.56178826,-0.50139594,-0.10398273
000737.mp3,-0.029997572,0.63941455,-0.20659225,-1.5792462,-0.20872983,0.6102261,-0.26273343,-0.5852635,0.32072106,-0.5567321
000738.mp3,1.0671904,-0.61517286,1.1690986,0.5555037,0.60044485,-1.3696375,-0.6627356,-1.0999331,-0.2911482,-0.23903953
000739.mp3,0.9353066,-1.274494,-0.58871144,2.025361,-0.75516295,-0.32951784,0.45510483,-0.05619716,-1.066698,-0.12561807
000740.mp3,1.2093185,-0.23428258,0.354332,-0.59762806,0.47903782,0.49041837,0.81728387,-0.6223661,-0.74611217,-0.6127757
000741.mp3,0.32205153,0.14370416,0.53462106,-0.61030877,0.70118546,1.1640579,0.0748616,-0.6166307,0.13074338,-0.37817913
000742.mp3,1.1196916,-0.8685824,0.051596988,-0.38663706,-0.1289995,0.5201823,0.7423449,-0.3385237,0.082545124,-0.09844314
000743.mp3,2.4407,-1.128136,-0.74318475,-0.45237538,-0.1334451,-0.5566883,1.4548604,-0.20746344,0.007940308,0.1933276
000744.mp3,-0.90466785,0.09323039,0.29255193,-1.5148734,0.07909558,-0.36812693,0.45696238,-0.7062594,0.023253668,0.2529016
000745.mp3,1.6020923,-0.19223142,-0.36199793,-1.4454384,1.2058713,-0.6084077,-0.23518382,-1.157309,0.1396344,0.07321599
000747.mp3,0.40287828,-0.00397507,-0.4646637,-0.72117645,0.57371306,0.27281764,0.79447544,-0.93537176,-0.08374994,-0.4462876
000748.mp3,-0.4613938,-0.27033877,-0.03276295,-1.2566553,0.767177,0.61830103,0.8686782,-0.8763995,0.6640348,-0.13398038
000749.mp3,0.84396166,-0.6616824,-0.53173494,-0.70277005,1.3404047,-0.4385414,-0.8020326,-1.5953652,0.3613945,-0.8334735
000750.mp3,-4.0452547,-0.69240147,0.7293103,-2.165132,0.3904021,0.30105585,0.84795547,-0.14877723,1.1785276,-0.5269509
000751.mp3,3.2431502,-1.3741124,-0.16400939,0.133503,-0.5936994,-0.856527,1.7535032,0.69730765,-0.5086505,-0.0686845
000752.mp3,2.2097592,1.1963453,0.14031628,1.9122998,0.6023358,-1.212744,-0.5109896,-0.6505901,-0.033291087,-0.43152094
000753.mp3,0.091678165,-0.10534756,1.2975024,0.5443422,0.051432658,-0.3545432,-0.6977865,-0.05820145,0.30984312,-0.093278326
000754.mp3,0.7333423,1.1932708,-0.022043092,-0.41568106,0.6515988,-0.0109197935,-0.21923001,-0.29236403,-0.5356087,-0.6467404
000755.mp3,1.7961141,-1.8485518,-0.0060327565,0.32765633,0.6924721,-0.92764986,1.4727933,0.64825165,-0.1494767,0.25859225
000756.mp3,0.21155442,0.58665663,1.0772554,-0.42404658,0.53738415,0.6008085,0.17034657,-0.27904132,0.22261992,-0.3979439
000757.mp3,1.7670068,-0.752237,-0.62759477,-1.1408519,0.22695047,0.3161845,0.5539804,-0.635507,0.651725,-0.17562656
000758.mp3,0.05542253,-0.0833364,0.9593892,-1.5327824,0.118118286,-1.4221909,1.0821022,-0.58112967,0.022043496,-0.095750816
000759.mp3,0.34144804,-1.4584973,-0.16962348,-0.005671835,-0.21527284,0.045618698,1.5733113,0.6294864,-0.084340975,-0.24032563
000760.mp3,0.716897,-0.6642907,0.13614692,1.1969591,-0.8755464,-1.3549236,2.427147,0.9234057,-0.4332885,0.29128456
000761.mp3,-5.4948993,-1.7248755,1.5710131,-2.6853535,-0.3031649,-0.36021522,0.6530539,-1.7804126,1.4960818,1.2702771
000762.mp3,1.5399346,-2.1375933,-1.2177979,1.2770693,-0.18908046,-0.73154885,0.68369853,0.59356606,1.031205,-0.11964646
000763.mp3,0.56646115,-0.71860915,-1.4221864,0.1535016,-0.3099038,0.31693944,0.8828451,-0.8041453,0.18427753,0.21990852
000764.mp3,-1.0470843,-0.12371658,-1.5998018,1.7697656,0.5540685,0.29863825,1.0382521,-0.18900034,-0.2635688,0.6487985
000765.mp3,1.9499627,-2.0714471,-1.5199813,0.46185553,-0.32267407,-0.86247575,0.7920081,-0.22988969,0.8336889,-0.32656744
000766.mp3,0.20184392,-1.060335,-1.7238483,1.2877676,-0.28325623,0.12483833,0.5871216,-0.07073927,0.053307142,0.26056165
000767.mp3,1.4976417,-2.574844,-1.4011279,0.58028084,-0.15022923,-0.68635494,0.74302715,0.12700759,0.6385734,-0.23788394
000768.mp3,1.4682741,-0.8210673,-1.0510889,0.319226,0.33842608,-0.30686235,0.832659,-0.7267032,0.6704964,0.40588453
000769.mp3,1.3334674,-2.6517289,-1.1484344,1.0405251,-0.47169152,-0.744681,0.34630108,0.6181324,0.76949286,-0.36775917
000770.mp3,0.21374537,-0.5290879,-1.6202018,-0.72716576,-0.17112768,-0.1709881,0.72340363,-0.82046336,0.26731125,-0.35563508
000771.mp3,1.7749382,-1.9077449,-0.93329144,0.2885891,0.4801438,-0.27508938,1.283554,-0.29771906,0.6227847,0.2319055
000772.mp3,0.38106963,-0.26603162,-1.2690488,0.99011767,-0.032141794,-0.14231789,0.58600336,-0.06548697,-0.29333657,0.31233248
000773.mp3,1.7070819,-1.7811942,-1.220915,-0.3056551,0.08290373,-0.60976005,0.56287664,-0.9412014,0.7464645,-0.24630667
000774.mp3,0.53470397,-0.88195896,-1.3136169,-0.49520087,0.30382833,-0.10367101,0.51637244,-0.6683626,-0.06565863,0.19259007
000775.mp3,0.39012244,-1.3554947,-0.8072969,-0.21257247,-0.16890056,-0.1492468,0.94301814,-0.9346717,0.4876484,-0.33864465
000776.mp3,1.3058894,-1.2670089,-0.67497104,0.1939004,-0.46482974,0.28512967,-0.17773765,-0.86730635,0.07183814,-0.47019047
000777.mp3,2.1838663,0.22622688,-0.03822865,-1.0105493,-0.6340053,-0.46144283,-0.116765924,1.1868125,0.4254179,-0.73134905
000778.mp3,1.6612031,0.55142105,1.0345047,-0.6561928,0.09314951,-0.08286307,-0.02531152,0.22989668,0.38039455,-0.08205402
000779.mp3,-0.8370879,0.98904335,1.265234,0.43856543,0.94821537,-0.8159825,0.6171986,0.70864594,-0.6482247,-0.30077755
000780.mp3,1.1265103,0.51700157,0.12924697,-0.09380392,-0.8922871,-0.10611054,-0.46803483,0.47303697,1.3861977,-0.0026802337
000781.mp3,1.5245183,0.23998332,-0.32539633,0.18217388,0.1003068,0.7162703,0.27647805,-0.51258016,0.09776606,-0.68955916
000782.mp3,0.63205785,1.9539267,-0.13542692,0.2933925,0.008427253,0.5619974,0.29693618,0.6481039,-0.26358557,-0.36395556
000783.mp3,3.0513082,1.3411254,0.17368084,0.932337,0.06826149,0.39805493,0.019867076,0.3826309,0.9598821,-0.83980286
000784.mp3,-1.1864921,2.1389637,0.18633687,-0.8281462,-0.45654646,1.0335236,1.5648038,0.6024999,1.0657972,-0.16943528
000785.mp3,1.9553338,0.93999773,0.5351783,-0.51845944,-0.55821544,-0.54024553,-0.19447112,0.17541221,0.44860834,-0.28592548
000786.mp3,2.8072982,0.6116091,0.16859542,-0.476918,0.28514126,0.106902525,0.49489355,-0.8021896,0.35021782,-0.52086556
000787.mp3,0.70826477,2.4186559,-0.17778544,0.5616686,0.014064548,-0.30712265,-0.4604747,-0.32252395,0.81210613,-0.3366571
000788.mp3,1.6999733,0.16047531,-0.63413644,-0.102326445,-0.3966419,0.5761437,0.045462042,0.6175267,0.52038896,-0.34286332
000789.mp3,2.7229424,2.3252141,0.44344893,-0.94521576,-0.85213906,0.063909136,2.4022043,1.2018337,-1.4124694,-0.029152794
000790.mp3,0.07758887,0.41851288,0.82391196,-0.6772393,-0.4772674,-0.016728027,0.82171655,0.6207412,-0.16494647,-0.58594257
000791.mp3,2.569395,0.7492901,0.49212244,-0.15069552,0.4344348,0.33207038,0.17995669,-1.013063,0.18463321,-0.2049049
000792.mp3,1.6195484,-1.0306687,-1.2023463,0.7875247,0.49373716,-0.5038653,-0.8684113,0.5363224,0.64501077,-0.7602404
000793.mp3,1.2070284,0.023707822,0.52728117,0.4631219,0.88477063,0.58036256,0.5842219,-0.14869553,-0.23875357,-0.068505295
000794.mp3,-0.020566532,1.8540765,-1.0521815,0.55819505,-0.36074537,-0.5532284,0.7102263,0.54012924,1.7072297,0.13390781
000795.mp3,-0.2321246,-0.58972365,-0.71844,-1.0784314,-0.48656315,-0.252275,-0.54386854,-0.11120682,0.54076314,-1.1618617
000796.mp3,1.1072459,0.14407063,-1.5113131,0.02850547,0.19039333,-0.336815,0.12785475,0.0056568803,0.3278919,-0.73847985
000797.mp3,4.775947,1.401148,0.82560384,-0.71407235,-0.59859204,-0.07119324,-0.24990785,0.35604453,1.1275005,-0.77512836
000798.mp3,4.2824473,4.097779,-0.8294833,0.21433397,-0.27246764,0.32270503,1.0732653,0.51472026,1.4432527,1.3124342
000799.mp3,-3.051705,3.1086543,-3.488602,-1.4454613,-1.1370593,1.5255773,1.4140191,0.42826834,-0.1533017,-0.19769342
000800.mp3,-1.7597603,1.2833773,-2.3566122,0.8096861,0.1588855,2.307281,0.79939324,1.3080543,-0.17333418,-0.0737568
000801.mp3,-5.5430455,1.9419024,-2.585356,-1.4748778,-1.6814817,0.92411655,-0.34135705,0.27652633,-1.1607118,-0.38780552
000803.mp3,-0.62594676,-2.194344,-0.86962044,-0.3544372,0.31466407,0.69522405,-0.12209388,-0.39310727,0.10744138,-0.3481622
000804.mp3,1.5947467,-0.1787741,-0.21213667,-0.9878495,0.25287762,0.25563246,-0.6243168,0.4490065,-0.6527567,0.084729776
000805.mp3,0.54705507,-0.94940937,0.020814607,-0.7245372,-0.24332274,0.30926234,-0.26930642,0.12442197,-0.00838258,-0.5421561
000806.mp3,0.2528786,-0.55250657,-0.7515559,1.0236932,1.4817402,-0.1947128,-0.5560141,-0.61355305,0.34183818,-0.038060978
000807.mp3,1.0303316,0.22633016,1.6764678,-0.043960292,0.5017749,1.2694072,-1.0460088,-0.40449697,-0.52128756,-0.43564883
000814.mp3,-2.7682936,2.4110854,-0.06945863,0.47584856,0.15101865,0.022737384,-0.6161152,-1.0664991,-0.008484004,-0.4833945
000815.mp3,-0.2789424,-1.0407941,0.70312893,1.0274044,-1.10277,0.09869897,0.27710164,-0.1800229,-0.81992537,-0.36693943
000816.mp3,0.39953426,-0.19230497,0.8346357,-0.8057952,0.4791251,-0.58456343,-0.09664121,-0.32620856,-0.55282634,-0.76278764
000817.mp3,-1.4965137,1.0808127,0.9901729,0.28478366,0.21037383,0.14864059,0.94641995,0.2805588,-0.5415616,0.34939286
000818.mp3,-0.629455,-0.62559193,1.192009,-1.3124585,-0.65206665,0.011002961,0.95467204,-0.6069676,0.6040429,0.09761665
000819.mp3,0.69514614,-0.022282302,0.53758454,-1.6231048,0.3783571,0.058104917,0.41682768,0.28001994,1.4944792,-2.7563643
000820.mp3,-1.6641474,-1.2429389,-0.23159263,-0.6622494,1.6491858,0.42510003,0.8455323,-0.6025896,-0.38559747,-0.15883923
000821.mp3,2.9304268,2.1324008,0.07772565,-0.48767474,-0.5016761,0.29484418,-0.27287757,-0.23206697,0.5398396,0.8169049
000822.mp3,2.0128868,1.9731342,0.71499246,0.0008550829,-0.8929807,0.36977625,1.0104958,-0.06848105,-0.35847908,0.29221788
000823.mp3,3.1888857,1.8335427,0.30707455,-0.16938454,0.24607773,1.463063,0.9184779,0.822466,1.0405248,0.91638505
000824.mp3,1.2084285,-1.0238509,0.000118598626,1.1973741,0.8271907,-0.7459057,-0.16647007,0.30753833,-0.3041703,0.2620707
000825.mp3,-1.1618547,-2.4246988,-0.1352375,0.2648681,0.0060591996,-0.23128113,-0.75295347,0.43046257,-1.3649913,-0.084842436
000826.mp3,-0.959332,-2.3269331,-0.011094124,0.7946397,1.2560993,-0.08387087,-0.7721113,0.86584824,-0.89749265,0.19035037
000827.mp3,1.3566786,-1.1485213,-0.27033967,1.496805,0.671968,-0.51556915,-0.59649223,0.21449628,-0.7281516,0.55582577
000828.mp3,1.24579,-0.50743896,0.07567966,0.7856329,0.5648725,-0.3055332,-0.6145453,0.46864286,-0.6764794,-0.18220297
000829.mp3,0.08486289,-1.9118192,0.3724832,0.21803011,0.15687548,0.04477586,0.42676392,1.1024871,-1.7103819,-0.24284013
000830.mp3,1.2951676,-0.776965,0.15228912,0.5939626,0.554519,-0.33918634,-0.04386019,0.6013533,-0.5179735,-0.16951276
000831.mp3,0.78652185,1.0623077,-0.12071277,-0.034449782,0.3251139,0.37428126,-0.0854822,0.39919794,0.3362424,0.6903185
000832.mp3,0.49438852,0.54905295,-0.89562225,0.3863987,-0.26349285,0.19014466,-0.31540814,-0.04120587,-0.13503808,1.5385213
000833.mp3,0.5709747,0.76942647,-0.09135867,0.102480285,0.47158077,0.07176601,-1.1082995,0.42415217,0.36978158,0.45238623
000834.mp3,1.2614349,1.4815378,-0.55408794,-0.44368508,0.21979818,0.4633365,-0.118688315,0.4254524,0.10151949,1.1201257
000835.mp3,1.2564987,1.3457167,0.106631145,-0.35255453,0.15013948,0.515769,-0.37836865,0.42893818,0.35683775,0.22616173
000836.mp3,0.9524037,-1.872691,-0.022824366,-0.6155737,-0.06313208,0.1368327,-1.455107,-0.80531627,0.03377641,-0.30307668
000837.mp3,0.78344357,-0.49204633,-0.1180176,-0.3845972,1.4633425,-0.5631226,-0.4511596,-0.16010506,0.16949065,-0.7947456
000838.mp3,0.1655289,-0.74292725,-1.7262198,0.5972278,0.48702776,-0.40501162,0.31252155,-0.39595252,0.5376878,-0.8381872
000839.mp3,0.71868634,-0.40081537,-1.0303756,-0.12338405,1.0628899,-0.42480883,-0.02358198,-0.67568046,0.6499393,-1.2062517
